1.068
1.579
2.043
2.508
3.019
3.553
4.087
4.621
5.108
5.596
6.084
6.618
7.152
7.686
8.220
8.754
9.288
9.799
10.333
10.867
11.378
11.912
12.423
12.934
13.468
13.955
14.466
15.047
15.581
16.138
16.672
17.183
17.694
18.204
18.715
19.226
19.783
20.341
20.852
21.362
21.873
22.407
22.918
23.475
23.986
24.520
25.054
25.565
26.053
26.564
27.074
27.585
28.143
28.700
29.257
29.838
30.372
30.906
31.417
31.927
32.415
32.926
33.460
33.971
34.482
35.016
35.550
36.084
36.618
37.152
37.663
38.174
38.731
39.311
39.892
40.380
40.844
41.308
41.796
42.307
42.864
43.445
44.002
44.582
45.140
45.697
46.161
46.649
47.090
47.554
48.065
48.576
49.110
49.621
50.109
50.596
51.154
51.734
52.198
52.686
53.174
53.685
54.149
54.683
55.287
55.867
56.424
56.912
57.400
57.887
58.375
58.932
59.443
59.954
60.465
60.952
61.463
61.974
62.508
63.065
63.553
64.064
64.598
65.132
65.620
66.130
66.664
67.199
67.709
68.243
68.778
69.288
69.822
70.310
70.867
71.378
71.889
72.400
72.911
73.398
73.932
74.420
74.931
75.465
75.999
76.487
76.997
77.485
78.042
78.600
79.157
79.714
80.271
80.829
81.386
81.920
82.454
82.942
83.429
83.940
84.451
84.915
85.449
85.960
86.448
86.936
87.423
87.911
88.422
88.909
89.420
89.908
